comment,label
tủ lạnh đẹp tiết kiệm điện tốt rất hài lòng về sản phẩm các bạn nhân viên thì nhiệt tình dễ thương,0
rất thất vọng vật liệu rẻ tiền chất lượng quá tệ có mùi khó chịu ồn ào khó chịu,1
không hoạt động ổn định quạt quay kêu to thiết kế quá xấu rò rỉ nước đóng tuyết nhanh rất thất vọng tiêu thụ điện năng cao quạt quay kêu to ồn ào khó chịu có mùi khó chịu rất thất vọng rất thất vọng gây tiếng ồn lớn dịch vụ bảo hành kém vật liệu rẻ tiền vật liệu rẻ tiền đóng tuyết nhanh quạt quay kêu to máy lạnh máy lạnh không đáng tiền làm mát yếu rất thất vọng tiêu thụ điện năng cao,1
sản phẩm mới đẹp,0
quạt khi hoạt động rất ổn tiếng gió không êm không phù hợp khi để trong phòng ngủ kể cả khi để chế độ gió ngủ hay gió yên tĩnh cũng đều ồn cả,1
có mùi khó chịu không đáng tiền không hoạt động ổn định đóng tuyết nhanh không hoạt động ổn định,1
ok chất lượng tốt,0
tủ mới cảm nhận ban đầu tạm ổn,0
hỏng sau vài ngày đóng tuyết nhanh quá nóng khi sử dụng công suất yếu quạt quay kêu to không làm việc đúng hỏng sau vài ngày có mùi khó chịu ồn ào khó chịu không hoạt động ổn định có mùi khó chịu quá nóng khi sử dụng quá nóng khi sử dụng làm lạnh chậm hỏng sau vài ngày,1
sản phẩm được chưa hư gì vẻ ngoài được bên trong tiện trữ đồ bảo quản tốt làm đá nhanh hoạt động êm,0
sp tốt trong tầm giá mới thì chạy rất êm cần thờ gian trai nghiệm cửa hàng giao hàng nhanh,0
chất lượng quá tệ đóng tuyết nhanh dịch vụ bảo hành kém vật liệu rẻ tiền có mùi khó chịu vật liệu rẻ tiền không hoạt động ổn định đóng tuyết nhanh làm mát yếu hỏng sau vài ngày rò rỉ nước quá nóng khi sử dụng không đáng tiền tiêu thụ điện năng cao làm mát yếu chất lượng quá tệ,1
chất lượng quá tệ thiết kế quá xấu gây tiếng ồn lớn đóng tuyết nhanh quá nóng khi sử dụng gây tiếng ồn lớn,1
êm mát,0
làm lạnh nhanh nhiệt độ tỏa đồng đều trong tủ lạnh bảo quản thức ăn va khử mùi rất tốt tiện nghi,0
sp xài tốt nhưng tủ lạnh kêu hơi to xĩu,0
tủ lạnh bị nóng ngày nào cũng nóng dmx không xử lý được cũng không chịu đổi trong vòng tháng đầu,1
quạt chạy kêu rất to có thể lỗi motor,1
không hoạt động ổn định dịch vụ bảo hành kém quạt mát vật liệu rẻ tiền quá nóng khi sử dụng thiết kế quá xấu không đáng tiền không hoạt động ổn định làm mát yếu ồn ào khó chịu làm lạnh chậm đóng tuyết nhanh làm lạnh chậm có mùi khó chịu rất thất vọng gây tiếng ồn lớn không hoạt động ổn định không đáng tiền,1
dùng bình thường,0
tủ ok nhưng hiện đang bị đọng sương tại khe hở giữa cánh ngăn đá trong khi cánh tủ đóng chặt lý do vì sao vậy,0
máy rất tốt sử dụng ổn định dùng trong văn phòng tiện lợi vì có nước nóng lạnh,0
sản phẩm tốt gió mát,0
quá nóng khi sử dụng quạt quay kêu to đóng tuyết nhanh rò rỉ nước tủ lạnh ồn ào khó chịu dịch vụ bảo hành kém vật liệu rẻ tiền quá nóng khi sử dụng dịch vụ bảo hành kém gây tiếng ồn lớn,1
gây tiếng ồn lớn quá nóng khi sử dụng quạt quay kêu to rất thất vọng tiêu thụ điện năng cao vật liệu rẻ tiền rất thất vọng rò rỉ nước không đáng tiền công suất yếu quá nóng khi sử dụng dịch vụ bảo hành kém không đáng tiền vật liệu rẻ tiền không làm việc đúng gây tiếng ồn lớn làm mát yếu dịch vụ bảo hành kém quá nóng khi sử dụng rò rỉ nước đóng tuyết nhanh thiết kế quá xấu không đáng tiền,1
rất thất vọng vật liệu rẻ tiền đóng tuyết nhanh rất thất vọng thiết kế quá xấu không làm việc đúng đóng tuyết nhanh tủ lạnh thiết kế quá xấu tiêu thụ điện năng cao thiết kế quá xấu quạt quay kêu to rò rỉ nước không hoạt động ổn định quạt quay kêu to rất thất vọng đóng tuyết nhanh rất thất vọng làm mát yếu,1
chạy im tốt,0
công suất yếu ồn ào khó chịu công suất yếu hỏng sau vài ngày rất thất vọng rất thất vọng chất lượng quá tệ ồn ào khó chịu không đáng tiền tiêu thụ điện năng cao đóng tuyết nhanh có mùi khó chịu tiêu thụ điện năng cao làm lạnh chậm công suất yếu rất thất vọng quá nóng khi sử dụng đóng tuyết nhanh quạt quay kêu to ồn ào khó chịu ồn ào khó chịu quạt quay kêu to không đáng tiền rất thất vọng quá nóng khi sử dụng tủ lạnh,1
quạt mạnh êm,0
dùng qua tháng thấy ok nhé,0
vì ít xài vả lại cũng mới mua nên nhìn chung chưa đánh giá được,0
đóng tuyết nhanh vật liệu rẻ tiền gây tiếng ồn lớn không làm việc đúng công suất yếu hỏng sau vài ngày không hoạt động ổn định tiêu thụ điện năng cao đóng tuyết nhanh làm mát yếu làm mát yếu vật liệu rẻ tiền thiết kế quá xấu rò rỉ nước làm lạnh chậm ồn ào khó chịu quá nóng khi sử dụng không hoạt động ổn định máy lọc nước đóng tuyết nhanh quạt quay kêu to quá nóng khi sử dụng công suất yếu chất lượng quá tệ,1
hàng rất dep,0
công suất lớn nhưng chạy rất êm mát mua online nên rẻ,0
rất ok nhưng không biết sao chứ mới mua giá vài ngày sau xuống còn,1
quạt tốt và bền hàng việt nam chất lượng cao giá thành hợp lý,0
máy chạy êm thiết kế đẹp độ bền phải một thời gian nữa mới đưa ra nhận xét nhân viên tư vấn nhiệt tình,0
mua từ tháng năm trước đến nay hư không lạnh gọi điện ngày rồi mà chưa có người sửa,1
sản phẩm tốt tiết kiệm điện chạy êm tủ mát hỏa động ok,0
xài ok mạnh lắm nhưng sao nó ồn quá ồn hơn cả quạt asia việt nam,0
tủ đẹp rộng chạy êm mua được giá tốt nên rất hài lòng,0
quạt gió mạnh rất mát,0
các sản phẩm của điện máy sánh nói trung mặt hàng nào cũng dùng rất tốt so với ở bên ngoài thị trường,0
tiện lợi,0
sản phẩm tốt máy lọc nước sạch,0
quạt mạnh và mát,0
đã mua máy lọc nước nóng lạnh kangaroo rất ok về chất lượng,0
hỏng sau vài ngày không đáng tiền làm lạnh chậm vật liệu rẻ tiền có mùi khó chịu rất thất vọng quá nóng khi sử dụng rất thất vọng không đáng tiền gây tiếng ồn lớn thiết kế quá xấu làm mát yếu gây tiếng ồn lớn làm mát yếu không hoạt động ổn định chất lượng quá tệ chất lượng quá tệ rất thất vọng làm lạnh chậm quạt quay kêu to làm lạnh chậm thiết kế quá xấu chất lượng quá tệ máy lọc nước đóng tuyết nhanh đóng tuyết nhanh chất lượng quá tệ rò rỉ nước,1
rò rỉ nước dịch vụ bảo hành kém không hoạt động ổn định rất thất vọng ồn ào khó chịu ồn ào khó chịu quạt quay kêu to thiết kế quá xấu tủ lạnh thiết kế quá xấu gây tiếng ồn lớn quạt quay kêu to rò rỉ nước đóng tuyết nhanh thiết kế quá xấu dịch vụ bảo hành kém vật liệu rẻ tiền không làm việc đúng không đáng tiền làm lạnh chậm quạt quay kêu to tủ lạnh quạt quay kêu to quạt quay kêu to rất thất vọng,1
tủ lạnh sài êm ok đồ ăn rau cũ quả không bị đông nên mua dùng ạ,0
tủ lạnh nhanh lạnh không làm ồn,0
quạt sử dụng ổn hợp túi tiền,0
đẹp và sang dùng ok,0
sử dụng rất tốt nhân vien rất nhiệt tình,0
chồng mình làm kĩ thuật nên biết sản phẩm tốt nhà mình rất ưng ý sản phẩm,0
quạt quay kêu to tiêu thụ điện năng cao gây tiếng ồn lớn chất lượng quá tệ rò rỉ nước quạt quay kêu to làm lạnh chậm,1
hỏng sau vài ngày quá nóng khi sử dụng dịch vụ bảo hành kém có mùi khó chịu tiêu thụ điện năng cao ồn ào khó chịu chất lượng quá tệ tiêu thụ điện năng cao vật liệu rẻ tiền hỏng sau vài ngày có mùi khó chịu gây tiếng ồn lớn quạt mát quá nóng khi sử dụng công suất yếu hỏng sau vài ngày không đáng tiền không đáng tiền quạt mát tiêu thụ điện năng cao vật liệu rẻ tiền vật liệu rẻ tiền quá nóng khi sử dụng tiêu thụ điện năng cao có mùi khó chịu,1
dùng rât tốt,0
sản phẩm rất hứu ích,0
bị lỗi trụ xoay,1
ồn ào khó chịu rất thất vọng ồn ào khó chịu không hoạt động ổn định dịch vụ bảo hành kém tiêu thụ điện năng cao ồn ào khó chịu làm lạnh chậm đóng tuyết nhanh tiêu thụ điện năng cao quá nóng khi sử dụng vật liệu rẻ tiền làm lạnh chậm rất thất vọng có mùi khó chịu tiêu thụ điện năng cao chất lượng quá tệ có mùi khó chịu quạt quay kêu to vật liệu rẻ tiền thiết kế quá xấu,1
quá nóng khi sử dụng tiêu thụ điện năng cao hỏng sau vài ngày quạt mát công suất yếu có mùi khó chịu đóng tuyết nhanh không hoạt động ổn định công suất yếu rò rỉ nước không đáng tiền thiết kế quá xấu có mùi khó chịu quá nóng khi sử dụng rò rỉ nước không hoạt động ổn định rất thất vọng tiêu thụ điện năng cao rò rỉ nước,1
sản phẩm tốt tôi rất hài lòng,0
sản phẩm chất lượng tốt nước ngọt,0
không đáng tiền ồn ào khó chịu làm lạnh chậm vật liệu rẻ tiền không đáng tiền làm lạnh chậm vật liệu rẻ tiền chất lượng quá tệ có mùi khó chịu ồn ào khó chịu quá nóng khi sử dụng quạt quay kêu to làm mát yếu quạt mát chất lượng quá tệ rất thất vọng công suất yếu tiêu thụ điện năng cao,1
bi loi,0
mẫu mã đẹp giá tốt sẽ giới thiệu người thân có góp nữa nên cũng tiện cho người dân mua sắm,0
tủ lạnh không bị lẫn mùi giữa ngăn đông và ngăn mát tủ chứa nhiều đồ,1
thái độ phục vụ của nhân viên tốt sẽ review thêm sau khi sử dụng thời gian,0
tôi sẽ giới thiệu cho bạn bè người thân biết đến sp,0
gây tiếng ồn lớn không đáng tiền làm mát yếu đóng tuyết nhanh không đáng tiền đóng tuyết nhanh làm lạnh chậm quạt quay kêu to thiết kế quá xấu chất lượng quá tệ vật liệu rẻ tiền có mùi khó chịu ồn ào khó chịu chất lượng quá tệ đóng tuyết nhanh,1
máy kangaroo xài rất ổn tuy nhiên mọi người nên lưu ý nhắc thợ chừa ống thải dài chút để hứng lại nước để tắm giặt tưới cây,0
quạt chạy êm và mát,0
sản phẩm rất tốt,0
hỏng sau vài ngày làm lạnh chậm không đáng tiền vật liệu rẻ tiền làm mát yếu tủ lạnh làm mát yếu,1
chất lượng quá tệ rò rỉ nước làm mát yếu không hoạt động ổn định làm mát yếu gây tiếng ồn lớn tủ lạnh không làm việc đúng không đáng tiền rò rỉ nước vật liệu rẻ tiền gây tiếng ồn lớn tủ lạnh làm lạnh chậm làm mát yếu quạt quay kêu to làm lạnh chậm ồn ào khó chịu,1
máy bấm nút đèn không sáng máy dùng ổn mới xài nên còn theo dõi thêm,1
xài ổn quạt êm mát,0
dịch vụ bảo hành kém dịch vụ bảo hành kém quá nóng khi sử dụng tủ lạnh gây tiếng ồn lớn vật liệu rẻ tiền làm lạnh chậm rò rỉ nước,1
dịch vụ bảo hành kém thiết kế quá xấu làm lạnh chậm không đáng tiền chất lượng quá tệ không làm việc đúng không đáng tiền rò rỉ nước thiết kế quá xấu không đáng tiền thiết kế quá xấu thiết kế quá xấu công suất yếu rò rỉ nước không đáng tiền gây tiếng ồn lớn không hoạt động ổn định quạt quay kêu to máy lọc nước công suất yếu không làm việc đúng gây tiếng ồn lớn có mùi khó chịu công suất yếu vật liệu rẻ tiền có mùi khó chịu,1
